,region,league_name,Torneo Nombre,Fecha Torneo,Stage,Team 1 ID,Team1_Name,Outcome 1,Team 2 ID,Team2_Name,Outcome 2,eventTime
10577,EMEA,Arabian League,Summer 2023,2023-06-11,Playoffs,109696092218588987,Nigma Galaxy,win,109695910533747910,RAAD,loss,2023-08-10T15:52:26.597Z
10578,EMEA,Arabian League,Summer 2023,2023-06-11,Playoffs,109696073114910519,Anubis Gaming,win,109696092218588987,Nigma Galaxy,loss,2023-08-11T16:07:19.904Z
10579,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,loss,105550026570060790,DK Challengers,win,2023-06-27T08:35:46.425Z
10580,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,loss,105550036134585264,BRO Challengers,win,2023-07-03T08:49:37.208Z
10581,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,win,105550042327365041,Gen.G Global Academy,loss,2023-06-05T10:29:10.235Z
10582,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,loss,105550047979361273,HLE Challengers,win,2023-06-15T05:40:09.309Z
10583,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,loss,105550033967461806,DRX Challengers,win,2023-06-30T05:46:13.482Z
10584,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550024238752685,KDF Challengers,loss,105550033967461806,DRX Challengers,win,2023-06-08T05:40:27.076Z
10585,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,win,105550033967461806,DRX Challengers,loss,2023-06-20T08:47:54.444Z
10586,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,win,105550054006182911,NONGSHIM ESPORTS ACADEMY,loss,2023-06-12T10:28:40.759Z
10587,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,loss,105550033967461806,DRX Challengers,win,2023-06-22T05:51:02.377Z
10588,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550026570060790,DK Challengers,win,105550036134585264,BRO Challengers,loss,2023-06-29T05:42:22.814Z
10589,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550042327365041,Gen.G Global Academy,loss,105550026570060790,DK Challengers,win,2023-06-22T05:40:11.654Z
10590,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550026570060790,DK Challengers,win,105550047979361273,HLE Challengers,loss,2023-07-04T11:41:15.862Z
10591,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,loss,105550026570060790,DK Challengers,win,2023-06-08T05:44:26.209Z
10592,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550024238752685,KDF Challengers,loss,105550026570060790,DK Challengers,win,2023-06-12T07:58:36.691Z
10593,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,loss,105550026570060790,DK Challengers,win,2023-06-05T05:34:39.783Z
10594,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550026570060790,DK Challengers,win,105550054006182911,NONGSHIM ESPORTS ACADEMY,loss,2023-06-16T05:32:56.929Z
10595,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,loss,105550026570060790,DK Challengers,win,2023-06-19T11:16:34.479Z
10596,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,loss,105550042327365041,Gen.G Global Academy,win,2023-06-19T05:39:30.813Z
10597,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,win,105550047979361273,HLE Challengers,loss,2023-06-09T05:41:31.282Z
10598,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,loss,105550049871017396,kt Challengers,win,2023-06-15T05:39:15.369Z
10599,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550024238752685,KDF Challengers,win,105550036134585264,BRO Challengers,loss,2023-06-26T05:48:51.125Z
10600,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,win,105550051809743868,Liiv SANDBOX Youth,loss,2023-06-13T08:35:16.816Z
10601,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,win,105550054006182911,NONGSHIM ESPORTS ACADEMY,loss,2023-06-22T05:34:24.131Z
10602,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,loss,105550059790656435,T1 Esports Academy,win,2023-06-06T11:08:47.359Z
10603,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,win,105550042327365041,Gen.G Global Academy,loss,2023-06-30T05:41:42.125Z
10604,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,loss,105550042327365041,Gen.G Global Academy,win,2023-06-13T11:01:52.801Z
10605,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550042327365041,Gen.G Global Academy,win,105550024238752685,KDF Challengers,loss,2023-06-16T05:39:57.450Z
10606,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,loss,105550042327365041,Gen.G Global Academy,win,2023-06-08T05:49:04.801Z
10607,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550042327365041,Gen.G Global Academy,loss,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,2023-06-26T08:02:38.591Z
10608,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550042327365041,Gen.G Global Academy,win,105550059790656435,T1 Esports Academy,loss,2023-07-04T08:36:45.082Z
10609,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,loss,105550047979361273,HLE Challengers,win,2023-06-19T09:00:49.329Z
10610,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,win,105550024238752685,KDF Challengers,loss,2023-06-23T05:38:45.512Z
10611,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,loss,105550047979361273,HLE Challengers,win,2023-06-26T11:21:41.505Z
10612,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,loss,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,2023-06-06T08:33:32.844Z
10613,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,win,105550059790656435,T1 Esports Academy,loss,2023-06-12T05:43:06.992Z
10614,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550024238752685,KDF Challengers,loss,105550049871017396,kt Challengers,win,2023-06-05T08:00:33.574Z
10615,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,win,105550051809743868,Liiv SANDBOX Youth,loss,2023-06-23T05:34:54.281Z
10616,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,105550049871017396,kt Challengers,loss,2023-07-03T05:34:00.394Z
10617,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,win,105550059790656435,T1 Esports Academy,loss,2023-06-27T11:03:35.284Z
10618,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,win,105550024238752685,KDF Challengers,loss,2023-07-03T11:50:11.156Z
10619,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550024238752685,KDF Challengers,loss,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,2023-06-20T12:09:24.564Z
10620,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,win,105550024238752685,KDF Challengers,loss,2023-06-29T05:31:29.121Z
10621,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,loss,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,2023-06-29T05:41:54.709Z
10622,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,loss,105550051809743868,Liiv SANDBOX Youth,win,2023-06-15T05:44:45.705Z
10623,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,loss,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,2023-06-09T05:35:54.134Z
10624,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550026570060790,DK Challengers,win,105550033967461806,DRX Challengers,loss,2023-07-24T08:44:06.306Z
10625,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,loss,105550033967461806,DRX Challengers,win,2023-07-28T05:33:42.841Z
10626,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550042327365041,Gen.G Global Academy,loss,105550033967461806,DRX Challengers,win,2023-07-18T10:58:39.659Z
10627,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,win,105550033967461806,DRX Challengers,loss,2023-07-31T05:40:44.147Z
10628,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,win,105550049871017396,kt Challengers,loss,2023-07-06T05:45:56.448Z
10629,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,win,105550024238752685,KDF Challengers,loss,2023-07-20T05:34:52.824Z
10630,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,win,105550051809743868,Liiv SANDBOX Youth,loss,2023-08-04T06:13:19.321Z
10631,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550033967461806,DRX Challengers,win,105550054006182911,NONGSHIM ESPORTS ACADEMY,loss,2023-07-10T05:48:30.843Z
10632,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,loss,105550033967461806,DRX Challengers,win,2023-07-13T05:46:53.312Z
10633,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,loss,105550026570060790,DK Challengers,win,2023-07-11T12:44:15.012Z
10634,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550026570060790,DK Challengers,win,105550042327365041,Gen.G Global Academy,loss,2023-08-01T08:42:48.738Z
10635,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,win,105550026570060790,DK Challengers,loss,2023-07-20T05:46:24.551Z
10636,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550026570060790,DK Challengers,win,105550049871017396,kt Challengers,loss,2023-07-27T05:36:28.983Z
10637,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550024238752685,KDF Challengers,loss,105550026570060790,DK Challengers,win,2023-07-14T05:36:43.177Z
10638,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550026570060790,DK Challengers,win,105550051809743868,Liiv SANDBOX Youth,loss,2023-07-07T05:31:57.785Z
10639,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,105550026570060790,DK Challengers,loss,2023-08-03T05:32:24.389Z
10640,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550026570060790,DK Challengers,loss,105550059790656435,T1 Esports Academy,win,2023-07-17T05:34:52.535Z
10641,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550042327365041,Gen.G Global Academy,loss,105550036134585264,BRO Challengers,win,2023-08-03T05:40:33.842Z
10642,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,win,105550036134585264,BRO Challengers,loss,2023-07-14T05:51:23.715Z
10643,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,win,105550036134585264,BRO Challengers,loss,2023-08-01T11:55:01.131Z
10644,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550024238752685,KDF Challengers,loss,105550036134585264,BRO Challengers,win,2023-07-07T05:36:56.592Z
10645,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,loss,105550036134585264,BRO Challengers,win,2023-07-24T12:21:39.491Z
10646,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550036134585264,BRO Challengers,loss,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,2023-07-17T08:45:16.198Z
10647,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,win,105550036134585264,BRO Challengers,loss,2023-07-20T05:37:26.079Z
10648,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550042327365041,Gen.G Global Academy,loss,105550047979361273,HLE Challengers,win,2023-07-06T05:35:26.649Z
10649,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,win,105550042327365041,Gen.G Global Academy,loss,2023-07-13T05:54:29.687Z
10650,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550042327365041,Gen.G Global Academy,win,105550024238752685,KDF Challengers,loss,2023-07-24T05:38:30.927Z
10651,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,105550042327365041,Gen.G Global Academy,loss,2023-07-21T05:36:20.657Z
10652,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,loss,105550042327365041,Gen.G Global Academy,win,2023-07-10T12:09:56.242Z
10653,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,loss,105550047979361273,HLE Challengers,win,2023-07-10T09:08:38.871Z
10654,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,loss,105550024238752685,KDF Challengers,win,2023-08-03T05:37:18.833Z
10655,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550047979361273,HLE Challengers,win,105550051809743868,Liiv SANDBOX Youth,loss,2023-07-17T10:59:14.514Z
10656,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,105550047979361273,HLE Challengers,loss,2023-07-27T05:39:13.218Z
10657,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,loss,105550047979361273,HLE Challengers,win,2023-07-25T08:33:52.652Z
10658,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,win,105550024238752685,KDF Challengers,loss,2023-07-18T08:36:15.254Z
10659,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,loss,105550049871017396,kt Challengers,win,2023-07-21T05:49:43.676Z
10660,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550049871017396,kt Challengers,win,105550054006182911,NONGSHIM ESPORTS ACADEMY,loss,2023-07-25T12:04:26.764Z
10661,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550059790656435,T1 Esports Academy,loss,105550049871017396,kt Challengers,win,2023-08-04T05:58:40.688Z
10662,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,105550024238752685,KDF Challengers,loss,2023-07-31T11:09:27.877Z
10663,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550024238752685,KDF Challengers,win,105550059790656435,T1 Esports Academy,loss,2023-07-28T05:36:01.051Z
10664,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,loss,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,2023-07-13T05:34:25.989Z
10665,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550051809743868,Liiv SANDBOX Youth,loss,105550059790656435,T1 Esports Academy,win,2023-07-31T08:50:34.641Z
10666,KOREA,LCK Challengers,Summer 2023,2023-06-03,Regular Season,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,105550059790656435,T1 Esports Academy,loss,2023-07-06T05:37:40.610Z
10667,KOREA,LCK Challengers,Summer 2023,2023-06-03,Playoffs,105550047979361273,HLE Challengers,win,105550042327365041,Gen.G Global Academy,loss,2023-08-07T05:43:13.256Z
10668,KOREA,LCK Challengers,Summer 2023,2023-06-03,Playoffs,105550033967461806,DRX Challengers,win,105550049871017396,kt Challengers,loss,2023-08-07T09:39:06.335Z
10669,KOREA,LCK Challengers,Summer 2023,2023-06-03,Playoffs,105550026570060790,DK Challengers,win,105550047979361273,HLE Challengers,loss,2023-08-14T09:03:12.823Z
10670,KOREA,LCK Challengers,Summer 2023,2023-06-03,Playoffs,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,105550033967461806,DRX Challengers,loss,2023-08-15T08:40:12.607Z
10671,KOREA,LCK Challengers,Summer 2023,2023-06-03,Playoffs,105550026570060790,DK Challengers,loss,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,2023-08-17T08:51:02.844Z
10672,KOREA,LCK Challengers,Summer 2023,2023-06-03,Playoffs,105550047979361273,HLE Challengers,loss,105550033967461806,DRX Challengers,win,2023-08-18T08:40:25.233Z
10673,KOREA,LCK Challengers,Summer 2023,2023-06-03,Playoffs,105550033967461806,DRX Challengers,loss,105550026570060790,DK Challengers,win,2023-08-21T08:40:15.816Z
10674,KOREA,LCK Challengers,Summer 2023,2023-06-03,Playoffs,105550054006182911,NONGSHIM ESPORTS ACADEMY,win,105550026570060790,DK Challengers,loss,2023-08-22T08:36:47.370Z
10675,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,loss,100725845018863243,Dplus Kia,win,2023-06-11T06:30:35.946Z
10676,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,105505619546859895,OKSavingsBank BRION,win,99566404585387054,DRX,loss,2023-07-01T06:40:39.248Z
10677,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573495116443,Gen.G,win,99566404585387054,DRX,loss,2023-06-22T08:29:56.611Z
10678,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573496804586,Hanwha Life Esports,win,99566404585387054,DRX,loss,2023-06-14T08:29:02.610Z
10679,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,loss,99566404579461230,kt Rolster,win,2023-06-16T11:00:58.017Z
10680,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404581868574,Kwangdong Freecs,win,99566404585387054,DRX,loss,2023-06-08T08:56:46.374Z
10681,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,win,100725845022060229,Liiv SANDBOX,loss,2023-06-29T11:33:51.395Z
10682,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,102747101565183056,NongShim REDFORCE,loss,99566404585387054,DRX,win,2023-06-25T06:36:18.597Z
10683,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,win,98767991853197861,T1,loss,2023-07-05T11:06:31.628Z
10684,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845018863243,Dplus Kia,loss,105505619546859895,OKSavingsBank BRION,win,2023-06-15T11:16:02.004Z
10685,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845018863243,Dplus Kia,loss,100205573495116443,Gen.G,win,2023-06-24T06:36:19.789Z
10686,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573496804586,Hanwha Life Esports,loss,100725845018863243,Dplus Kia,win,2023-06-28T08:40:11.646Z
10687,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404579461230,kt Rolster,win,100725845018863243,Dplus Kia,loss,2023-06-22T11:14:37.222Z
10688,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845018863243,Dplus Kia,win,99566404581868574,Kwangdong Freecs,loss,2023-07-05T08:38:15.096Z
10689,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845018863243,Dplus Kia,win,100725845022060229,Liiv SANDBOX,loss,2023-06-07T12:09:11.495Z
10690,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845018863243,Dplus Kia,win,102747101565183056,NongShim REDFORCE,loss,2023-06-18T09:07:43.411Z
10691,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,98767991853197861,T1,win,100725845018863243,Dplus Kia,loss,2023-06-30T11:03:19.349Z
10692,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573495116443,Gen.G,win,105505619546859895,OKSavingsBank BRION,loss,2023-06-29T08:51:34.006Z
10693,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,105505619546859895,OKSavingsBank BRION,loss,100205573496804586,Hanwha Life Esports,win,2023-06-25T10:13:18.570Z
10694,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,105505619546859895,OKSavingsBank BRION,loss,99566404579461230,kt Rolster,win,2023-07-07T08:38:28.354Z
10695,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404581868574,Kwangdong Freecs,win,105505619546859895,OKSavingsBank BRION,loss,2023-06-10T09:12:04.616Z
10696,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845022060229,Liiv SANDBOX,win,105505619546859895,OKSavingsBank BRION,loss,2023-06-21T08:40:40.693Z
10697,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,105505619546859895,OKSavingsBank BRION,loss,102747101565183056,NongShim REDFORCE,win,2023-06-08T11:33:15.651Z
10698,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,105505619546859895,OKSavingsBank BRION,loss,98767991853197861,T1,win,2023-06-17T09:33:39.886Z
10699,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573495116443,Gen.G,win,100205573496804586,Hanwha Life Esports,loss,2023-07-02T06:36:37.185Z
10700,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404579461230,kt Rolster,loss,100205573495116443,Gen.G,win,2023-06-09T08:32:56.845Z
10701,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573495116443,Gen.G,win,99566404581868574,Kwangdong Freecs,loss,2023-06-14T11:12:26.917Z
10702,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845022060229,Liiv SANDBOX,loss,100205573495116443,Gen.G,win,2023-07-06T11:07:12.875Z
10703,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,102747101565183056,NongShim REDFORCE,loss,100205573495116443,Gen.G,win,2023-06-16T08:35:17.636Z
10704,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573495116443,Gen.G,win,98767991853197861,T1,loss,2023-06-11T10:09:49.582Z
10705,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404579461230,kt Rolster,win,100205573496804586,Hanwha Life Esports,loss,2023-06-07T08:43:01.292Z
10706,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573496804586,Hanwha Life Esports,win,99566404581868574,Kwangdong Freecs,loss,2023-06-17T06:40:56.546Z
10707,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573496804586,Hanwha Life Esports,win,100725845022060229,Liiv SANDBOX,loss,2023-06-23T11:13:19.842Z
10708,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,102747101565183056,NongShim REDFORCE,loss,100205573496804586,Hanwha Life Esports,win,2023-07-06T08:30:17.581Z
10709,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573496804586,Hanwha Life Esports,loss,98767991853197861,T1,win,2023-06-09T12:43:04.612Z
10710,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404579461230,kt Rolster,win,99566404581868574,Kwangdong Freecs,loss,2023-06-28T11:15:24.058Z
10711,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845022060229,Liiv SANDBOX,loss,99566404579461230,kt Rolster,win,2023-06-18T06:46:10.943Z
10712,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404579461230,kt Rolster,win,102747101565183056,NongShim REDFORCE,loss,2023-06-30T08:35:26.253Z
10713,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,98767991853197861,T1,loss,99566404579461230,kt Rolster,win,2023-06-24T09:53:07.992Z
10714,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404581868574,Kwangdong Freecs,win,100725845022060229,Liiv SANDBOX,loss,2023-07-01T09:59:45.336Z
10715,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404581868574,Kwangdong Freecs,win,102747101565183056,NongShim REDFORCE,loss,2023-06-23T08:39:18.482Z
10716,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404581868574,Kwangdong Freecs,loss,98767991853197861,T1,win,2023-06-21T12:13:39.650Z
10717,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845022060229,Liiv SANDBOX,win,102747101565183056,NongShim REDFORCE,loss,2023-06-10T06:45:15.609Z
10718,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,98767991853197861,T1,win,100725845022060229,Liiv SANDBOX,loss,2023-06-15T08:46:44.311Z
10719,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,98767991853197861,T1,win,102747101565183056,NongShim REDFORCE,loss,2023-07-02T09:10:46.871Z
10720,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845018863243,Dplus Kia,win,99566404585387054,DRX,loss,2023-07-07T11:06:59.139Z
10721,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,win,105505619546859895,OKSavingsBank BRION,loss,2023-08-03T08:40:05.539Z
10722,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,loss,100205573495116443,Gen.G,win,2023-07-14T11:14:30.425Z
10723,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,loss,100205573496804586,Hanwha Life Esports,win,2023-07-29T09:18:19.594Z
10724,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404579461230,kt Rolster,win,99566404585387054,DRX,loss,2023-07-16T09:29:07.270Z
10725,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,win,99566404581868574,Kwangdong Freecs,loss,2023-08-06T06:36:16.634Z
10726,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845022060229,Liiv SANDBOX,win,99566404585387054,DRX,loss,2023-07-23T10:09:29.417Z
10727,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,99566404585387054,DRX,loss,102747101565183056,NongShim REDFORCE,win,2023-07-20T11:27:52.522Z
10728,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,98767991853197861,T1,loss,99566404585387054,DRX,win,2023-07-27T08:35:08.372Z
10729,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,105505619546859895,OKSavingsBank BRION,loss,100725845018863243,Dplus Kia,win,2023-07-21T08:34:44.731Z
10730,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100205573495116443,Gen.G,win,100725845018863243,Dplus Kia,loss,2023-07-30T10:19:40.039Z
10731,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845018863243,Dplus Kia,loss,100205573496804586,Hanwha Life Esports,win,2023-08-05T06:39:40.121Z
10732,KOREA,LCK,Summer 2023,2023-06-06,Regular Season,100725845018863243,Dplus Kia,loss,99566404579461230,kt Rolster,win,2023-07-19T08:37:39.544Z
